,LP2_c1_surpass_rade,LP2_makespan,LP2_makespan_c1,LP2_makespan_c2,LP2_workload_rade,LP3_c1_surpass_rade,LP3_makespan,LP3_makespan_c1,LP3_makespan_c2,LP3_workload_rade,LP4_c1_surpass_rade,LP4_makespan,LP4_makespan_c1,LP4_makespan_c2,LP4_workload_rade,LP5_c1_surpass_rade,LP5_makespan,LP5_makespan_c1,LP5_makespan_c2,LP5_workload_rade,LP6_c1_surpass_rade,LP6_makespan,LP6_makespan_c1,LP6_makespan_c2,LP6_workload_rade,LP7_c1_surpass_rade,LP7_makespan,LP7_makespan_c1,LP7_makespan_c2,LP7_workload_rade,NP_c1_surpass_rade,NP_makespan_c1,NP_makespan_c2,NP_workload_rade,P_c1_surpass_rade,P_makespan,P_makespan_c1,P_makespan_c2,P_workload_rade
new_425,0,686066,643074,686066,99.48087826,0,731967,643074,731967,99.99993358,0,686066,643074,686066,99.48087826,0,686066,643074,686066,99.48087826,0,686066,643074,686066,99.48087826,0,686066,643074,686066,99.48087826,0,643074,731967,99.99993358,0,686066,643074,686066,99.48087826
new_519,0,686066,643074,686066,99.48087826,0,731967,643074,731967,99.99993358,0,686066,643074,686066,99.48087826,0,686066,643074,686066,99.48087826,0,686066,643074,686066,99.48087826,0,686066,643074,686066,99.48087826,0,643074,731967,99.99993358,0,686066,643074,686066,99.48087826
new_394,0,686498,586498,686498,96.09586553,0,686498,586498,686498,96.09586553,0,686498,586498,686498,96.09586553,0,686498,586498,686498,96.09586553,0,686498,586498,686498,96.09586553,0,686498,586498,686498,96.09586553,0,586498,686498,96.09586553,0,686498,586498,686498,96.09586553
new_224,0,686499,586498,686499,99.62595045,0,686499,586498,686499,99.62595045,0,686499,586498,686499,99.62595045,0,686499,586498,686499,99.62595045,0,686499,586498,686499,99.62595045,0,686499,586498,686499,99.62595045,0,586498,686499,99.62595045,0,686499,586498,686499,99.62595045
new_528,0,687542,486498,687542,96.55537932,0,687542,486498,687542,96.55537932,0,687542,486498,687542,96.55537932,0,687542,486498,687542,96.55537932,0,687542,486498,687542,96.55537932,0,687542,486498,687542,96.55537932,0,486498,687542,96.55537932,0,687542,486498,687542,96.55537932
new_352,0,690227,406658,690227,99.09954932,0,690227,406658,690227,99.09955447,0,687762,406658,687762,94.36966178,0,687762,406658,687762,94.36966178,0,687762,406658,687762,94.36966178,0,687762,406658,687762,94.36966178,8.213971335,443050,694058,98.35454143,0,687762,406658,687762,94.36966178
new_409,0,690227,406658,690227,99.09954932,0,690227,406658,690227,99.09955447,0,687762,406658,687762,94.36966178,0,687762,406658,687762,94.36966178,0,687762,406658,687762,94.36966178,0,687762,406658,687762,94.36966178,8.213971335,443050,694058,98.35454143,0,687762,406658,687762,94.36966178
new_351,0,689166,674058,689166,93.93639741,0,674058,674058,615602,98.72867322,0,689166,674058,689166,93.93639741,0,689166,674058,689166,93.93639741,0,689166,674058,689166,93.93639741,0,689166,674058,689166,93.93639741,0,674058,615602,98.72867322,0,689166,674058,689166,93.93639741
new_24,0,696642,290490,696642,90.31067574,0,696642,290490,696642,90.31067574,0,696642,290490,696642,90.31067574,0,696642,290490,696642,90.31067574,0,696642,290490,696642,90.31067574,0,696642,290490,696642,90.31067574,0,290490,696642,90.31067574,0,696642,290490,696642,90.31067574
new_209,0,696642,290490,696642,90.31067574,0,696642,290490,696642,90.31067574,0,696642,290490,696642,90.31067574,0,696642,290490,696642,90.31067574,0,696642,290490,696642,90.31067574,0,696642,290490,696642,90.31067574,0,290490,696642,90.31067574,0,696642,290490,696642,90.31067574
new_0,0,696643,290490,696643,89.01911899,0,696643,290490,696643,89.01911899,0,696643,290490,696643,89.01911899,0,696643,290490,696643,89.01911899,0,696643,290490,696643,89.01911899,0,696643,290490,696643,89.01911899,0,290490,696643,89.01911899,0,696643,290490,696643,89.01911899
new_500,0,696643,290490,696643,89.01911899,0,696643,290490,696643,89.01911899,0,696643,290490,696643,89.01911899,0,696643,290490,696643,89.01911899,0,696643,290490,696643,89.01911899,0,696643,290490,696643,89.01911899,0,290490,696643,89.01911899,0,696643,290490,696643,89.01911899
new_161,0,697594,586498,697594,99.12686083,0,586498,586498,581427,99.7195778,0,697594,586498,697594,99.12686083,0,697594,586498,697594,99.12686083,0,697594,586498,697594,99.12686083,0,697594,586498,697594,99.12686083,0,586498,581427,99.7195778,0,697594,586498,697594,99.12686083
new_204,0,697594,486498,697594,97.24144189,0,697594,486498,697594,97.24144189,0,697594,486498,697594,97.24144189,0,697594,486498,697594,97.24144189,0,697594,486498,697594,97.24144189,0,697594,486498,697594,97.24144189,0,486498,697594,97.24144189,0,697594,486498,697594,97.24144189
new_392,0,699406,503466,699406,97.00265802,0,699406,503466,699406,97.00265802,0,699406,503466,699406,97.00265802,0,699406,503466,699406,97.00265802,0,699406,503466,699406,97.00265802,0,699406,503466,699406,97.00265802,11.99346942,572078,696667,97.33528068,0,699406,503466,699406,97.00265802
new_457,0,700922,586498,700922,99.74737222,0,669883,586498,669883,99.73393537,0,699586,586498,699586,99.63945408,0,699586,586498,699586,99.63945408,0,699586,586498,699586,99.63945408,0,699586,586498,699586,99.63945408,0,586498,673178,99.68602273,0,699586,586498,699586,99.63945408
new_315,0,700202,113706,700202,79.95553123,0,700202,113706,700202,79.95553123,0,700202,113706,700202,79.95553123,0,700202,113706,700202,79.95553123,0,700202,113706,700202,79.95553123,0,700202,113706,700202,79.95553123,0,113706,700202,79.95553123,0,700202,113706,700202,79.95553123
new_148,0,701750,390490,701750,94.30004432,0,701750,390490,701750,94.30004432,0,701750,390490,701750,94.30004432,0,701750,390490,701750,94.30004432,0,701750,390490,701750,94.30004432,0,701750,390490,701750,94.30004432,20.38777549,490490,697594,95.10195451,0,720750,390490,720750,93.6953696
new_423,0,701750,390490,701750,94.30004432,0,701750,390490,701750,94.30004432,0,701750,390490,701750,94.30004432,0,701750,390490,701750,94.30004432,0,701750,390490,701750,94.30004432,0,701750,390490,701750,94.30004432,20.38777549,490490,697594,95.10195451,0,720750,390490,720750,93.6953696
new_326,0,704834,472502,704834,96.19186338,0,704834,472502,704834,96.19186338,0,704834,472502,704834,96.19186338,0,704834,472502,704834,96.19186338,0,704834,472502,704834,96.19186338,0,704834,472502,704834,96.19186338,1.302591397,478738,668442,96.87426178,0,704834,472502,704834,96.19186338
new_192,0,706278,486498,706278,96.2157328,0,706278,486498,706278,96.2157328,0,706278,486498,706278,96.2157328,0,706278,486498,706278,96.2157328,0,706278,486498,706278,96.2157328,0,706278,486498,706278,96.2157328,0,486498,706278,96.2157328,0,706278,486498,706278,96.2157328
new_294,0,710770,390490,710770,91.75651472,0,710770,390490,710770,91.75651472,0,710770,390490,710770,91.75651472,0,710770,390490,710770,91.75651472,0,710770,390490,710770,91.75651472,0,710770,390490,710770,91.75651472,0,390490,710770,91.75651472,0,710770,390490,710770,91.75651472
new_427,0,710770,290490,710770,89.20036332,0,710770,290490,710770,89.20036332,0,710770,290490,710770,89.20036332,0,710770,290490,710770,89.20036332,0,710770,290490,710770,89.20036332,0,710770,290490,710770,89.20036332,0,290490,710770,89.20036332,0,710770,290490,710770,89.20036332
new_462,0,710770,290490,710770,92.47332147,0,710770,290490,710770,92.47332147,0,710770,290490,710770,92.47332147,0,710770,290490,710770,92.47332147,0,710770,290490,710770,92.47332147,0,710770,290490,710770,92.47332147,0,290490,710770,92.47332147,0,710770,290490,710770,92.47332147
new_426,0,711542,290490,711542,90.85703532,0,711542,290490,711542,90.85703532,0,687458,290490,687458,92.22481054,0,711542,290490,711542,90.85703532,0,650246,290490,650246,92.84200429,0,687458,290490,687458,92.22481054,0,290490,687458,92.22481054,0,683850,290490,683850,90.95569113
new_58,0,712442,674058,712442,94.12173639,0,674058,674058,606498,96.29582935,0,869002,674058,869002,93.52476716,0,712442,674058,712442,94.12173639,0,772058,674058,772058,94.75596847,0,742670,674058,742670,95.21213154,0,674058,639838,95.75046455,0,712442,674058,712442,94.12173639
new_318,0,714058,486498,714058,93.13383723,0,714058,486498,714058,93.13383723,0,714058,486498,714058,93.13383723,0,714058,486498,714058,93.13383723,0,714058,486498,714058,93.13383723,0,714058,486498,714058,93.13383723,0,486498,714058,93.13383723,0,714058,486498,714058,93.13383723
new_42,0,720242,560958,720242,93.9795741,0,720242,560958,720242,93.9795741,0,720242,560958,720242,93.9795741,0,720242,560958,720242,93.9795741,0,720242,560958,720242,93.9795741,0,720242,560958,720242,93.9795741,10.906723,629630,694995,97.28519492,0,720242,560958,720242,93.9795741
new_512,0,720242,560958,720242,93.9795741,0,720242,560958,720242,93.9795741,0,720242,560958,720242,93.9795741,0,720242,560958,720242,93.9795741,0,720242,560958,720242,93.9795741,0,720242,560958,720242,93.9795741,10.906723,629630,694995,97.28519492,0,720242,560958,720242,93.9795741
new_229,0,720994,486498,720994,97.0626037,0,720994,486498,720994,97.0626037,0,720994,486498,720994,97.0626037,0,720994,486498,720994,97.0626037,0,720994,486498,720994,97.0626037,0,720994,486498,720994,97.0626037,0,486498,720994,97.0626037,0,720994,486498,720994,97.0626037
new_463,0,721582,472502,721582,97.82513955,0,721582,472502,721582,97.82513955,0,721582,472502,721582,97.82513955,0,721582,472502,721582,97.82513955,0,721582,472502,721582,97.82513955,0,721582,472502,721582,97.82513955,8.71184751,517594,695294,98.14157484,0,721582,472502,721582,97.82513955
new_65,0,729034,390490,729034,98.15106989,0,757082,390490,757082,98.63394999,0,729034,390490,729034,98.33151666,0,729034,390490,729034,98.33151666,0,729390,390490,729390,99.00826018,0,757082,390490,757082,98.63394999,7.622246931,422710,629034,97.9105846,0,697170,390490,697170,97.7557665
new_412,0,733035,290490,733035,91.40473602,0,733035,290490,733035,91.40473602,0,733035,290490,733035,91.40473602,0,733035,290490,733035,91.40473602,0,733035,290490,733035,91.40473602,0,733035,290490,733035,91.40473602,0,290490,733035,91.40473602,0,733035,290490,733035,91.40473602
new_455,0,733035,290490,733035,91.40473602,0,733035,290490,733035,91.40473602,0,733035,290490,733035,91.40473602,0,733035,290490,733035,91.40473602,0,733035,290490,733035,91.40473602,0,733035,290490,733035,91.40473602,0,290490,733035,91.40473602,0,733035,290490,733035,91.40473602
new_461,0,734978,472502,734978,95.05082807,0,734978,472502,734978,95.05082807,0,734978,472502,734978,95.05082807,0,734978,472502,734978,95.05082807,0,734978,472502,734978,95.05082807,0,734978,472502,734978,95.05082807,11.45778287,533646,744771,95.91568463,0,734978,472502,734978,95.05082807
new_62,0,738310,674058,738310,98.6064562,0,788082,674058,788082,99.9250846,0,738310,674058,738310,98.6064562,0,738310,674058,738310,98.6064562,0,738310,674058,738310,98.6064562,0,738310,674058,738310,98.6064562,0,674058,780978,99.82131857,0,738310,674058,738310,98.6064562
new_291,0,749450,472502,749450,95.41017166,0,749450,472502,749450,95.41017166,0,749450,472502,749450,95.41017166,0,749450,472502,749450,95.41017166,0,749450,472502,749450,95.41017166,0,749450,472502,749450,95.41017166,10.40068266,527350,752138,95.47313431,0,749450,472502,749450,95.41017166
new_265,0,750278,481202,750278,95.5029054,0,750278,481202,750278,95.5029054,0,750278,481202,750278,95.5029054,0,750278,481202,750278,95.5029054,0,750278,481202,750278,95.5029054,0,750278,481202,750278,95.5029054,12.84751276,552138,749450,95.65600483,0,750278,481202,750278,95.5029054
new_139,0,751146,381566,751146,95.93534686,0,751146,381566,751146,95.93534686,0,751146,381566,751146,95.93534686,0,751146,381566,751146,95.93534686,0,751146,381566,751146,95.93534686,0,751146,381566,751146,95.93534686,0,381566,751146,95.93534686,0,751146,381566,751146,95.93534686
new_18,0,751822,481202,751822,95.39870751,0,751822,481202,751822,95.39870751,0,751822,481202,751822,95.39870751,0,751822,481202,751822,95.39870751,0,751822,481202,751822,95.39870751,0,751822,481202,751822,95.39870751,8.750924433,527350,753742,95.42408875,0,751822,481202,751822,95.39870751
new_211,0,753718,526902,753718,97.76140521,0,753718,526902,753718,97.76140521,0,753718,526902,753718,97.76140521,0,753718,526902,753718,97.76140521,0,753718,526902,753718,97.76140521,0,753718,526902,753718,97.76140521,8.792197946,577694,734823,98.30188361,0,753718,526902,753718,97.76140521
new_504,0,760326,472502,760326,96.08874543,0,760326,472502,760326,96.08874543,0,760326,472502,760326,96.08874543,0,760326,472502,760326,96.08874543,0,760326,472502,760326,96.08874543,0,760326,472502,760326,96.08874543,9.503525996,522122,672731,97.21751252,0,760326,472502,760326,96.08874543
new_435,0,744771,472502,744771,91.19591456,0,744771,472502,744771,91.19591456,0,762306,472502,762306,94.09846206,0,762306,472502,762306,94.09846206,0,762306,472502,762306,94.09846206,0,762306,472502,762306,94.09846206,0,472502,744771,91.19591456,0,762306,472502,762306,94.09846206
new_170,0,765670,535602,765670,98.4870095,0,765670,535602,765670,98.4870095,0,765670,535602,765670,98.4870095,0,765670,535602,765670,98.4870095,0,765670,535602,765670,98.4870095,0,765670,535602,765670,98.4870095,9.857111601,594170,724498,98.69025011,0,765670,535602,765670,98.4870095
new_401,0,768538,661618,768538,96.71529351,0,768538,661618,768538,96.71529351,0,768538,661618,768538,96.71529351,0,768538,661618,768538,96.71529351,0,768538,661618,768538,96.71529351,0,768538,661618,768538,96.71529351,0,661618,680978,96.71529351,0,768538,661618,768538,96.71529351
new_219,0,770067,490490,770067,90.82507909,0,770067,490490,770067,90.82507909,0,770067,490490,770067,90.82507909,0,770067,490490,770067,90.82507909,0,770067,490490,770067,90.82507909,0,770067,490490,770067,90.82507909,0,490490,770067,90.82507909,0,770067,490490,770067,90.82507909
new_337,0,774010,472502,774010,92.17847888,0,774010,472502,774010,92.17847888,0,774010,472502,774010,92.17847888,0,774010,472502,774010,92.17847888,0,774010,472502,774010,92.17847888,0,774010,472502,774010,92.17847888,11.45778287,533646,768874,95.90735666,0,774010,472502,774010,92.17847888
new_52,0,774378,290490,774378,94.05694929,0,774378,290490,774378,94.05694929,0,774378,290490,774378,94.05694929,0,774378,290490,774378,94.05694929,0,774378,290490,774378,94.05694929,0,774378,290490,774378,94.05694929,0,290490,774378,94.05694929,0,774378,290490,774378,94.05694929
new_118,0,774378,390490,774378,94.93289109,0,774378,390490,774378,94.93289109,0,774378,390490,774378,94.93289109,0,774378,390490,774378,94.93289109,0,774378,390490,774378,94.93289109,0,774378,390490,774378,94.93289109,0,390490,774378,94.93289109,0,774378,390490,774378,94.93289109
new_375,0,774890,481202,774890,92.8315552,0,774890,481202,774890,92.8315552,0,774890,481202,774890,92.8315552,0,774890,481202,774890,92.8315552,0,774890,481202,774890,92.8315552,0,774890,481202,774890,92.8315552,0.218969929,482258,774890,92.35020793,0,774890,481202,774890,92.8315552
new_92,0,776986,586498,776986,99.99991388,0,776986,586498,776986,99.99991388,0,776986,586498,776986,99.99991388,0,776986,586498,776986,99.99991388,0,776986,586498,776986,99.99991388,0,776986,586498,776986,99.99991388,0,586498,776986,99.99991388,0,776986,586498,776986,99.99991388
new_206,0,776986,586498,776986,99.99991388,0,776986,586498,776986,99.99991388,0,776986,586498,776986,99.99991388,0,776986,586498,776986,99.99991388,0,776986,586498,776986,99.99991388,0,776986,586498,776986,99.99991388,0,586498,776986,99.99991388,0,776986,586498,776986,99.99991388
new_223,0,776986,586498,776986,99.99991388,0,776986,586498,776986,99.99991388,0,776986,586498,776986,99.99991388,0,776986,586498,776986,99.99991388,0,776986,586498,776986,99.99991388,0,776986,586498,776986,99.99991388,0,586498,776986,99.99991388,0,776986,586498,776986,99.99991388
new_420,0,778335,503466,778335,96.67935603,0,778335,503466,778335,96.67935603,0,778335,503466,778335,96.67935603,0,778335,503466,778335,96.67935603,0,778335,503466,778335,96.67935603,0,778335,503466,778335,96.67935603,11.38190203,568130,778335,96.57541801,0,778335,503466,778335,96.67935603
new_493,0,779450,586498,779450,99.99992461,0,779450,586498,779450,99.99992461,0,779450,586498,779450,99.99992461,0,779450,586498,779450,99.99992461,0,779450,586498,779450,99.99992461,0,779450,586498,779450,99.99992461,0,586498,779450,99.99992461,0,779450,586498,779450,99.99992461
new_492,0,780754,472502,780754,94.40372409,0,784274,472502,784274,96.20982904,0,780754,472502,780754,94.40372409,0,780754,472502,780754,94.40372409,0,780754,472502,780754,94.40372409,0,780754,472502,780754,94.40372409,5.042665305,497594,851690,97.90727574,0,780754,472502,780754,94.40372409
new_76,0,780978,490490,780978,99.20123194,0,888082,490490,888082,97.94845797,0,780978,490490,780978,99.20123194,0,780978,490490,780978,99.20123194,0,780978,490490,780978,99.20123194,0,780978,490490,780978,99.20123194,3.191107216,506658,884275,97.95057399,0,780978,490490,780978,99.20123194
new_177,0,780978,290490,780978,99.99990899,0,780978,290490,780978,99.99990899,0,780978,290490,780978,99.99990899,0,780978,290490,780978,99.99990899,0,780978,290490,780978,99.99990899,0,780978,290490,780978,99.99990899,0,290490,780978,99.99990899,0,780978,290490,780978,99.99990899
new_269,0,780978,290490,780978,96.53969165,0,780978,290490,780978,96.53969165,0,780978,290490,780978,96.53969165,0,780978,290490,780978,96.53969165,0,780978,290490,780978,96.53969165,0,780978,290490,780978,96.53969165,0,290490,780978,96.53969165,0,780978,290490,780978,96.53969165
new_324,0,780978,290490,780978,96.86373838,0,780978,290490,780978,96.86373838,0,780978,290490,780978,96.86373838,0,780978,290490,780978,96.86373838,0,780978,290490,780978,96.86373838,0,780978,290490,780978,96.86373838,0,290490,780978,96.86373838,0,780978,290490,780978,96.86373838
new_465,0,780978,486498,780978,99.99991812,0,780978,486498,780978,99.99991812,0,780978,486498,780978,99.99991812,0,780978,486498,780978,99.99991812,0,780978,486498,780978,99.99991812,0,780978,486498,780978,99.99991812,0,486498,780978,99.99991812,0,780978,486498,780978,99.99991812
new_476,0,780978,586498,780978,99.99992889,0,780978,586498,780978,99.99992889,0,780978,586498,780978,99.99992889,0,780978,586498,780978,99.99992889,0,780978,586498,780978,99.99992889,0,780978,586498,780978,99.99992889,0,586498,780978,99.99992889,0,780978,586498,780978,99.99992889
new_184,0,851690,586498,851690,99.80123234,0,852690,586498,852690,99.33086658,0,780979,586498,780979,99.72378716,0,780979,586498,780979,99.72378716,0,780979,586498,780979,99.72378716,0,780979,586498,780979,99.72378716,0,586498,851690,99.71676123,0,780979,586498,780979,99.72378716
new_469,0,780979,586498,780979,99.99992586,0,780979,586498,780979,99.99992586,0,780979,586498,780979,99.99992586,0,780979,586498,780979,99.99992586,0,780979,586498,780979,99.99992586,0,780979,586498,780979,99.99992586,0,586498,780979,99.99992586,0,780979,586498,780979,99.99992586
new_511,0,781162,574402,781162,95.13352796,0,784770,574402,784770,95.10454387,0,788150,574402,788150,95.74172276,0,781162,574402,781162,94.30416944,0,784994,574402,784994,94.29122534,0,788150,574402,788150,95.74172276,0.624210654,578010,781162,94.99653548,0,770067,574402,770067,93.15260514
new_133,0,783443,490490,783443,99.33880568,0,783443,490490,783443,99.33880568,0,783443,490490,783443,99.33880568,0,783443,490490,783443,99.33880568,0,783443,490490,783443,99.33880568,0,783443,490490,783443,99.33880568,0,490490,783443,99.41668112,0,783443,490490,783443,99.33880568
new_447,0,784394,406658,784394,92.13600196,0,784394,406658,784394,92.13600196,0,784394,406658,784394,91.90442637,0,784394,406658,784394,91.90442637,0,784394,406658,784394,91.90442637,0,784394,406658,784394,91.90442637,0,406658,784394,92.69448,0,784394,406658,784394,91.90442637
new_235,0,790775,503466,790775,94.60235732,0,790775,503466,790775,94.60235732,0,790775,503466,790775,94.60235732,0,790775,503466,790775,94.60235732,0,790775,503466,790775,94.60235732,0,790775,503466,790775,94.60235732,2.58576321,516830,790574,94.60235732,0,790775,503466,790775,94.60235732
new_233,0,796642,490490,796642,91.67995006,0,796642,490490,796642,91.67995006,0,796642,490490,796642,91.67995006,0,796642,490490,796642,91.67995006,0,796642,490490,796642,91.67995006,0,796642,490490,796642,91.67995006,0,490490,796643,95.72801851,0,796642,490490,796642,91.67995006
new_221,0,799171,526902,799171,95.81563606,0,799171,526902,799171,95.81563606,0,799171,526902,799171,95.81563606,0,799171,526902,799171,95.81563606,0,799171,526902,799171,95.81563606,0,799171,526902,799171,95.81563606,11.19699059,593338,817214,96.47935302,0,799171,526902,799171,95.81563606
new_516,0,799171,526902,799171,92.76290458,0,799171,526902,799171,92.76290458,0,799171,526902,799171,92.76290458,0,799171,526902,799171,92.76290458,0,799171,526902,799171,92.76290458,0,799171,526902,799171,92.76290458,10.39782602,588046,817214,91.8216994,0,799171,526902,799171,92.76290458
new_22,0,802546,503466,802546,94.67462129,0,802546,503466,802546,94.67462129,0,802546,503466,802546,94.67462129,0,802546,503466,802546,94.67462129,0,802546,503466,802546,94.67462129,0,802546,503466,802546,94.67462129,2.58576321,516830,803158,94.67462129,0,802546,503466,802546,94.67462129
new_246,0,802546,526902,802546,94.24058841,0,802546,526902,802546,94.24058841,0,802546,526902,802546,94.24058841,0,802546,526902,802546,94.24058841,0,802546,526902,802546,94.24058841,0,802546,526902,802546,94.24058841,4.935607605,554258,805638,94.2778352,0,802546,526902,802546,94.24058841
new_508,0,870387,490490,870387,93.23871543,0,870387,490490,870387,93.23871543,0,804082,490490,804082,97.76099172,0,804082,490490,804082,97.76099172,0,804082,490490,804082,97.76099172,0,804082,490490,804082,97.76099172,0,490490,870387,93.23871543,0,804082,490490,804082,97.76099172
new_70,0,806278,674058,806278,94.02301429,0,806278,674058,806278,94.02301429,0,806278,674058,806278,95.78975639,0,806278,674058,806278,94.60872016,0,807782,674058,807782,95.76612317,0,806278,674058,806278,95.78975639,0,674058,806278,95.9053369,0,830450,674058,830450,94.16200998
new_267,0,806278,674058,806278,94.02301429,0,806278,674058,806278,94.02301429,0,806278,674058,806278,95.78975639,0,806278,674058,806278,94.60872016,0,806278,674058,806278,95.87172717,0,806278,674058,806278,95.78975639,0,674058,806278,95.9053369,0,830450,674058,830450,94.16200998
new_439,0,827398,586498,827398,97.74175505,0,827398,586498,827398,97.74175505,0,827398,586498,827398,97.74175505,0,827398,586498,827398,97.74175505,0,827398,586498,827398,97.74175505,0,827398,586498,827398,97.74175505,0,586498,857626,95.32722164,0,827398,586498,827398,97.74175505
new_477,0,839554,674058,839554,98.69846724,0,800262,674058,800262,99.71575898,0,839554,674058,839554,98.69846724,0,839554,674058,839554,98.69846724,0,839554,674058,839554,98.69846724,0,839554,674058,839554,98.69846724,6.761814917,722942,801935,99.78384847,0,839554,674058,839554,98.69846724
new_53,0,839834,486498,839834,97.9482621,0,839834,486498,839834,97.9482621,0,779451,486498,779451,98.25827446,0,839834,486498,839834,97.9482621,0,779451,486498,779451,99.41929637,0,779451,486498,779451,99.25628087,0,486498,779451,98.25827446,0,779451,486498,779451,99.23161833
new_153,0,841010,290490,841010,92.6998478,0,841010,290490,841010,92.6998478,0,841010,290490,841010,92.6998478,0,841010,290490,841010,92.6998478,0,841010,290490,841010,92.6998478,0,841010,290490,841010,92.6998478,0,290490,841010,92.6998478,0,841010,290490,841010,92.6998478
new_494,0,842194,674058,842194,97.54359358,0,969351,674058,969351,98.47250725,0,843114,674058,843114,97.61886983,0,842194,674058,842194,97.54359358,0,843114,674058,843114,97.61886983,0,843114,674058,843114,97.61886983,7.233511969,726618,800262,99.99993992,0,842194,674058,842194,97.54359358
new_93,0,848563,674058,848563,97.13876286,0,848563,674058,848563,97.13876286,0,830226,674058,830226,98.74124576,0,848563,674058,848563,97.18709946,0,842670,674058,842670,99.2304947,0,842670,674058,842670,99.1320381,1.843551501,686718,856734,99.94447269,0,857627,674058,857627,97.95589696
new_85,0,853926,643074,853926,99.98704155,0,853926,643074,853926,99.93491775,0,853926,643074,853926,99.98704155,0,853926,643074,853926,99.98704155,0,853926,643074,853926,99.98704155,0,853926,643074,853926,99.98704155,8.208079614,700578,908327,99.99993438,0,853926,643074,853926,99.98704155
new_218,0,853926,643074,853926,99.98699477,0,862626,643074,862626,99.99993414,0,853926,643074,853926,99.98699477,0,853926,643074,853926,99.98699477,0,853926,643074,853926,99.98699477,0,853926,643074,853926,99.98699477,0,643074,862626,99.99993414,0,853926,643074,853926,99.98699477
new_282,0,857626,586498,857626,94.35301344,0,857626,586498,857626,94.35301344,0,857626,586498,857626,94.35301344,0,857626,586498,857626,94.35301344,0,857626,586498,857626,94.35301344,0,857626,586498,857626,94.35301344,0,586498,857626,94.35301344,0,857626,586498,857626,94.35301344
new_242,0,876987,486498,876987,99.64060318,0,876987,486498,876987,99.64060318,0,860754,486498,860754,97.80043634,0,860754,486498,860754,97.80043634,0,860754,486498,860754,97.80043634,0,860754,486498,860754,97.80043634,0,486498,876987,97.21196882,0,860754,486498,860754,97.80043634
new_49,0,868538,661618,868538,96.86401042,0,868538,661618,868538,96.86401042,0,868538,661618,868538,96.86401042,0,868538,661618,868538,96.86401042,0,868538,661618,868538,96.86401042,0,868538,661618,868538,96.86401042,0,661618,831390,98.17738909,0,868538,661618,868538,96.86401042
new_187,0,868538,661618,868538,99.99993225,0,868538,661618,868538,99.99993225,0,868538,661618,868538,99.99993225,0,868538,661618,868538,99.99993225,0,868538,661618,868538,99.99993225,0,868538,661618,868538,99.99993225,0,661618,868538,99.99993225,0,868538,661618,868538,99.99993225
new_212,0,915535,643074,915535,92.32286288,0,915535,643074,915535,92.32286288,0,869634,643074,869634,90.63695474,0,869634,643074,869634,90.63695474,0,869634,643074,869634,90.63695474,0,869634,643074,869634,90.63695474,0,643074,915535,92.32286288,0,869634,643074,869634,90.63695474
new_10,0,874380,586498,874380,98.35846551,0,874380,586498,874380,98.35846551,0,874380,586498,874380,98.35846551,0,874380,586498,874380,98.35846551,0,874380,586498,874380,98.35846551,0,874380,586498,874380,98.35846551,14.56668483,686498,967858,97.49451353,0,874380,586498,874380,98.35846551
new_203,0,880282,472502,880282,95.90565417,0,880282,472502,880282,95.90565417,0,876762,472502,876762,95.99099393,0,876762,472502,876762,95.99099393,0,876762,472502,876762,95.99099393,0,876762,472502,876762,95.99099393,5.042665305,497594,1019302,97.67250201,0,876762,472502,876762,95.99099393
new_346,0,876986,586498,876986,97.49796625,0,967922,586498,967922,95.06826121,0,876986,586498,876986,97.49796625,0,876986,586498,876986,97.49796625,0,876986,586498,876986,97.49796625,0,876986,586498,876986,97.49796625,0,586498,971218,94.92004549,0,876986,586498,876986,97.49796625
new_158,0,889427,574402,889427,99.12717639,0,889427,574402,889427,99.12717639,0,821226,574402,821226,99.625152,0,879382,574402,879382,99.27197915,0,842990,574402,842990,99.55495538,0,842106,574402,842106,99.77740887,4.218123122,599698,848698,99.32996997,0,842990,574402,842990,99.12902375
new_389,0,889427,574402,889427,98.27256533,0,889427,574402,889427,98.27256533,0,812811,574402,812811,98.60138067,0,879382,574402,879382,98.53108689,0,819554,574402,819554,98.76056966,0,812811,574402,812811,98.74837832,4.218123122,599698,848698,98.42406936,0,842990,574402,842990,98.27573151
new_99,0,880978,390490,880978,97.04116638,0,880978,390490,880978,97.04116638,0,880978,390490,880978,97.04116638,0,880978,390490,880978,97.04116638,0,880978,390490,880978,97.04116638,0,880978,390490,880978,97.04116638,0,390490,880978,97.04116638,0,880978,390490,880978,97.04116638
new_384,0,880978,490490,880978,93.46927159,0,880978,490490,880978,93.46927159,0,880978,490490,880978,93.46927159,0,880978,490490,880978,93.46927159,0,880978,490490,880978,93.46927159,0,880978,490490,880978,93.46927159,0,490490,880978,93.46927159,0,880978,490490,880978,93.46927159
new_424,0,880978,490490,880978,98.41985339,0,880978,490490,880978,98.41985339,0,880978,490490,880978,98.41985339,0,880978,490490,880978,98.41985339,0,880978,490490,880978,98.41985339,0,880978,490490,880978,98.41985339,0,490490,880978,98.41985339,0,880978,490490,880978,98.41985339
new_121,0,881782,643074,881782,99.98737097,0,865090,643074,865090,99.99993605,0,881782,643074,881782,99.98737097,0,881782,643074,881782,99.98737097,0,881782,643074,881782,99.98737097,0,881782,643074,881782,99.98737097,3.016254596,663074,897398,99.99993605,0,881782,643074,881782,99.98737097
