,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT_MAKESPAN,PT_C1,PT_C2,jitter
65,921619.0,750739.0,921619.0,930206.0,687667.0,930206.0,929027.0,687667.0,929027.0,0.1
66,925436.0,758130.0,925436.0,927787.0,675904.0,927787.0,929021.0,675904.0,929021.0,0.1
67,937885.0,747386.0,937885.0,935794.0,680368.0,935794.0,928540.0,680368.0,928540.0,0.1
68,935734.0,745562.0,935734.0,942075.0,683837.0,942075.0,935575.0,683837.0,935575.0,0.1
69,939068.0,748924.0,939068.0,933471.0,686042.0,933471.0,931131.0,686042.0,931131.0,0.1
70,924238.0,752122.0,924238.0,934262.0,673416.0,934262.0,930081.0,673416.0,930081.0,0.1
71,924460.0,739781.0,924460.0,939816.0,675517.0,939816.0,924100.0,675517.0,924100.0,0.1
72,946868.0,767304.0,946868.0,952294.0,669171.0,952294.0,945798.0,700357.0,945798.0,0.1
73,946969.0,748554.0,946969.0,941233.0,675294.0,941233.0,949195.0,677277.0,949195.0,0.1
74,936033.0,762931.0,936033.0,942457.0,669776.0,942457.0,932629.0,669776.0,932629.0,0.1
75,943987.0,752616.0,943987.0,952206.0,679397.0,952206.0,947176.0,679397.0,947176.0,0.1
76,951023.0,763046.0,951023.0,944996.0,674745.0,944996.0,937190.0,677762.0,937190.0,0.1
77,916206.0,745809.0,916206.0,919144.0,683248.0,919144.0,912316.0,683248.0,912316.0,0.1
78,925657.0,738327.0,925657.0,924652.0,666533.0,924652.0,926850.0,681652.0,926850.0,0.1
79,928458.0,749126.0,928458.0,936557.0,688332.0,936557.0,939987.0,688332.0,939987.0,0.1
80,919474.0,749258.0,919474.0,924544.0,681518.0,924544.0,922574.0,685128.0,922574.0,0.1
81,933687.0,749481.0,933687.0,936145.0,678555.0,936145.0,941162.0,678555.0,941162.0,0.1
82,925755.0,744449.0,925755.0,929605.0,678866.0,929605.0,925371.0,678866.0,925371.0,0.1
83,944671.0,741295.0,944671.0,949580.0,671443.0,949580.0,949802.0,671443.0,949802.0,0.1
84,940423.0,741363.0,940423.0,951597.0,681075.0,951597.0,940745.0,681075.0,940745.0,0.1
85,937203.0,733926.0,937203.0,938835.0,672822.0,938835.0,934511.0,672822.0,934511.0,0.1
86,931690.0,760884.0,931690.0,933019.0,659225.0,933019.0,941245.0,671916.0,941245.0,0.1
87,950774.0,749919.0,950774.0,943809.0,674652.0,943809.0,934266.0,676777.0,934266.0,0.1
88,925294.0,741956.0,925294.0,937037.0,658310.0,937037.0,935512.0,669301.0,935512.0,0.1
89,929844.0,735962.0,929844.0,937841.0,658351.0,937841.0,933020.0,662834.0,933020.0,0.1
90,925654.0,735718.0,925654.0,921780.0,670030.0,921780.0,921159.0,670135.0,921159.0,0.1
91,947870.0,754196.0,947870.0,947878.0,664033.0,947878.0,939751.0,682962.0,939751.0,0.1
92,939185.0,756730.0,939185.0,939761.0,687387.0,939761.0,939975.0,690999.0,939975.0,0.1
93,931355.0,742046.0,931355.0,932445.0,683952.0,932445.0,933047.0,683952.0,933047.0,0.1
94,925884.0,738285.0,925884.0,924695.0,677090.0,924695.0,924640.0,677090.0,924640.0,0.1
95,923885.0,739330.0,923885.0,920275.0,675969.0,920275.0,919800.0,675969.0,919800.0,0.1
96,943579.0,739054.0,943579.0,938675.0,673425.0,938675.0,942874.0,673898.0,942874.0,0.1
